transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag,month,quarter,average_selling_price
TXN-00013671,2024-09-17,Lipid Management,LIP-04,North,Hospital,Tier-1 Hospitals,4,37.65,150.62,0.38,57.24,93.38,0,2024-09,2024Q3,23.34
TXN-00023946,2024-09-17,Hypertension,HYP-07,South,Retail,Tier-1 Hospitals,12,56.34,676.08,0.1914,129.41,546.67,0,2024-09,2024Q3,45.56
TXN-00013086,2024-09-17,Immunology,IMM-07,West,Online,Independent Pharmacies,22,92.6,2037.12,0.0668,136.1,1901.02,0,2024-09,2024Q3,86.41
TXN-00019163,2024-09-17,Women Health,WOM-06,South,Hospital,Independent Pharmacies,19,90.14,1712.72,0.1013,173.42,1539.3,0,2024-09,2024Q3,81.02
TXN-00013532,2024-09-17,Smoking Cessation,SMO-05,North,Online,Tier-2 Clinics,35,99.6,3486.04,0.2137,744.88,2741.16,0,2024-09,2024Q3,78.32
TXN-00006733,2024-09-17,Pediatrics,PED-08,West,Hospital,Tier-2 Clinics,15,71.44,1071.59,0.1709,183.14,888.45,0,2024-09,2024Q3,59.23
TXN-00016351,2024-09-17,Fertility,FER-07,West,Retail,Specialty Centers,27,71.22,1922.94,0.0687,132.19,1790.75,0,2024-09,2024Q3,66.32
TXN-00006385,2024-09-17,Smoking Cessation,SMO-08,Central,Distributor,Public Health,74,100.63,7446.84,0.0872,649.73,6797.1,0,2024-09,2024Q3,91.85
TXN-00019129,2024-09-17,Antihistamines,ANT-08,North,Distributor,Tier-2 Clinics,38,117.35,4459.22,0.2611,1164.37,3294.84,0,2024-09,2024Q3,86.71
TXN-00016267,2024-09-17,Insulin,INS-04,North,Retail,Tier-2 Clinics,16,41.92,670.76,0.2287,153.38,517.38,1,2024-09,2024Q3,32.34
TXN-00010193,2024-09-17,Hepatology,HEP-07,South,Hospital,Tier-1 Hospitals,2,42.14,84.27,0.2369,19.96,64.31,0,2024-09,2024Q3,32.16
TXN-00020181,2024-09-17,Critical Care,CRI-06,Central,Retail,Public Health,17,82.65,1405.01,0.3449,484.55,920.45,0,2024-09,2024Q3,54.14
TXN-00023655,2024-09-17,Anti-malarial,ANT-05,East,Distributor,Tier-2 Clinics,55,74.09,4075.2,0.1881,766.65,3308.56,0,2024-09,2024Q3,60.16
TXN-00017988,2024-09-17,Analgesics,ANA-03,Central,Distributor,Public Health,19,44.96,854.24,0.2467,210.77,643.47,0,2024-09,2024Q3,33.87
TXN-00011672,2024-09-17,Nephrology,NEP-07,West,Hospital,Independent Pharmacies,20,52.17,1043.37,0.1171,122.19,921.18,0,2024-09,2024Q3,46.06
TXN-00012209,2024-09-17,Cardiology,CAR-01,Central,Hospital,Independent Pharmacies,15,68.41,1026.22,0.2244,230.33,795.89,1,2024-09,2024Q3,53.06
TXN-00019154,2024-09-17,Anti-tubercular,ANT-02,East,Retail,Specialty Centers,15,65.61,984.14,0.1738,171.07,813.07,1,2024-09,2024Q3,54.2
TXN-00009621,2024-09-17,Immunology,IMM-08,West,Hospital,Independent Pharmacies,42,92.14,3869.8,0.0657,254.36,3615.44,0,2024-09,2024Q3,86.08
TXN-00012267,2024-09-17,Fertility,FER-01,North,Hospital,Independent Pharmacies,24,75.63,1815.18,0.0958,173.97,1641.22,0,2024-09,2024Q3,68.38
TXN-00007588,2024-09-17,Diagnostic Aids,DIA-08,South,Distributor,Independent Pharmacies,17,66.9,1137.23,0.1791,203.63,933.6,0,2024-09,2024Q3,54.92
TXN-00013967,2024-09-17,Neurology,NEU-06,Central,Distributor,Independent Pharmacies,26,81.28,2113.35,0.2699,570.29,1543.05,0,2024-09,2024Q3,59.35
TXN-00013719,2024-09-17,Anti-malarial,ANT-04,East,Online,Tier-2 Clinics,32,82.28,2632.98,0.1744,459.2,2173.77,0,2024-09,2024Q3,67.93
TXN-00013926,2024-09-17,Anti-tubercular,ANT-02,East,Hospital,Tier-1 Hospitals,16,52.51,840.09,0.3593,301.86,538.23,1,2024-09,2024Q3,33.64
TXN-00015416,2024-09-17,Weight Management,WEI-04,South,Retail,Tier-1 Hospitals,27,67.81,1830.81,0.2127,389.48,1441.33,0,2024-09,2024Q3,53.38
TXN-00022239,2024-09-18,Pain Management,PAI-04,East,Hospital,Retail Chains,39,190.32,7422.52,0.1916,1421.79,6000.74,0,2024-09,2024Q3,153.87
TXN-00012097,2024-09-18,Antihistamines,ANT-02,East,Distributor,Retail Chains,44,104.29,4588.55,0.1676,769.27,3819.28,0,2024-09,2024Q3,86.8
TXN-00012313,2024-09-18,Renal Care,REN-08,East,Online,Independent Pharmacies,20,59.6,1192.02,0.127,151.36,1040.66,0,2024-09,2024Q3,52.03
TXN-00010026,2024-09-18,Antiplatelets,ANT-05,West,Government,Retail Chains,32,66.12,2115.72,0.3399,719.23,1396.48,0,2024-09,2024Q3,43.64
TXN-00011163,2024-09-18,Diuretics,DIU-05,West,Online,Retail Chains,31,136.68,4237.19,0.1829,774.89,3462.31,1,2024-09,2024Q3,111.69
TXN-00022015,2024-09-18,Antivirals,ANT-03,West,Hospital,Independent Pharmacies,16,68.04,1088.72,0.1567,170.62,918.09,0,2024-09,2024Q3,57.38
TXN-00008089,2024-09-18,ENT,ENT-07,West,Government,Tier-1 Hospitals,21,61.61,1293.88,0.1575,203.73,1090.15,0,2024-09,2024Q3,51.91
TXN-00008156,2024-09-18,Anti-tubercular,ANT-02,Central,Hospital,Specialty Centers,10,61.32,613.21,0.2635,161.6,451.61,0,2024-09,2024Q3,45.16
TXN-00017927,2024-09-18,Probiotics,PRO-04,South,Government,Specialty Centers,51,117.37,5986.09,0.2001,1197.78,4788.32,0,2024-09,2024Q3,93.89
TXN-00002218,2024-09-18,Antiplatelets,ANT-06,North,Hospital,Tier-2 Clinics,21,62.58,1314.23,0.1135,149.19,1165.04,0,2024-09,2024Q3,55.48
TXN-00022100,2024-09-18,Bone Health,BON-06,West,Retail,Independent Pharmacies,20,38.28,765.59,0.1902,145.64,619.95,0,2024-09,2024Q3,31.0
TXN-00017677,2024-09-18,Insulin,INS-04,North,Retail,Tier-2 Clinics,13,41.85,544.09,0.1307,71.1,472.99,0,2024-09,2024Q3,36.38
TXN-00011320,2024-09-18,Liver Care,LIV-04,East,Distributor,Tier-2 Clinics,42,123.49,5186.38,0.2774,1438.85,3747.53,0,2024-09,2024Q3,89.23
TXN-00010933,2024-09-18,Analgesics,ANA-06,East,Government,Tier-1 Hospitals,23,51.5,1184.55,0.1464,173.39,1011.16,0,2024-09,2024Q3,43.96
TXN-00023278,2024-09-18,Psychiatry,PSY-05,West,Hospital,Tier-2 Clinics,22,55.03,1210.74,0.0864,104.62,1106.12,0,2024-09,2024Q3,50.28
TXN-00008805,2024-09-18,ENT,ENT-05,North,Retail,Independent Pharmacies,33,55.18,1821.04,0.238,433.41,1387.63,1,2024-09,2024Q3,42.05
TXN-00013704,2024-09-18,Rare Disease,RAR-05,East,Retail,Retail Chains,39,128.95,5029.19,0.1453,730.86,4298.33,0,2024-09,2024Q3,110.21
TXN-00014040,2024-09-18,Diuretics,DIU-01,South,Distributor,Tier-1 Hospitals,34,132.58,4507.75,0.1755,791.17,3716.58,0,2024-09,2024Q3,109.31
TXN-00007168,2024-09-18,Anticoagulants,ANT-06,West,Distributor,Independent Pharmacies,34,107.51,3655.17,0.2307,843.35,2811.83,0,2024-09,2024Q3,82.7
TXN-00006845,2024-09-18,Antiplatelets,ANT-01,West,Retail,Tier-2 Clinics,14,55.94,783.2,0.1986,155.54,627.67,0,2024-09,2024Q3,44.83
TXN-00009300,2024-09-18,Women Health,WOM-05,South,Hospital,Tier-2 Clinics,12,83.6,1003.22,0.1495,149.95,853.27,0,2024-09,2024Q3,71.11
TXN-00018916,2024-09-18,Insulin,INS-05,Central,Government,Retail Chains,37,40.64,1503.68,0.2244,337.46,1166.22,1,2024-09,2024Q3,31.52
TXN-00013514,2024-09-18,Liver Care,LIV-07,South,Hospital,Retail Chains,37,134.64,4981.81,0.1926,959.36,4022.45,0,2024-09,2024Q3,108.71
TXN-00018128,2024-09-18,Gastrointestinal,GAS-04,South,Retail,Tier-2 Clinics,11,56.48,621.27,0.2646,164.4,456.87,0,2024-09,2024Q3,41.53
TXN-00012655,2024-09-18,Gastrointestinal,GAS-07,East,Distributor,Independent Pharmacies,16,58.11,929.74,0.38,353.3,576.44,0,2024-09,2024Q3,36.03
TXN-00009834,2024-09-18,Dental Care,DEN-05,South,Hospital,Tier-2 Clinics,25,116.5,2912.58,0.2335,680.08,2232.51,1,2024-09,2024Q3,89.3
TXN-00001654,2024-09-18,Nephrology,NEP-01,West,Distributor,Independent Pharmacies,21,53.06,1114.28,0.2064,229.99,884.29,1,2024-09,2024Q3,42.11
TXN-00010698,2024-09-18,Diagnostic Aids,DIA-07,West,Online,Tier-2 Clinics,18,69.52,1251.43,0.1473,184.28,1067.15,0,2024-09,2024Q3,59.29
TXN-00014965,2024-09-18,Antihistamines,ANT-05,East,Retail,Specialty Centers,36,108.69,3912.93,0.095,371.9,3541.03,0,2024-09,2024Q3,98.36
TXN-00003950,2024-09-19,Antiplatelets,ANT-08,North,Distributor,Retail Chains,26,66.77,1736.11,0.2853,495.36,1240.75,1,2024-09,2024Q3,47.72
TXN-00023785,2024-09-19,Rare Disease,RAR-06,North,Retail,Tier-2 Clinics,48,117.3,5630.49,0.3177,1788.75,3841.74,0,2024-09,2024Q3,80.04
TXN-00011470,2024-09-19,Wound Care,WOU-06,East,Retail,Tier-2 Clinics,23,67.09,1543.01,0.1194,184.19,1358.81,0,2024-09,2024Q3,59.08
TXN-00001091,2024-09-19,Probiotics,PRO-01,East,Hospital,Tier-1 Hospitals,57,120.24,6853.92,0.3099,2123.78,4730.14,1,2024-09,2024Q3,82.98
TXN-00001726,2024-09-19,Anesthesia,ANE-07,West,Government,Tier-2 Clinics,23,66.86,1537.73,0.1951,300.02,1237.71,0,2024-09,2024Q3,53.81
TXN-00013375,2024-09-19,Hypertension,HYP-01,West,Retail,Tier-1 Hospitals,25,57.05,1426.35,0.2259,322.24,1104.11,1,2024-09,2024Q3,44.16
TXN-00013891,2024-09-19,Endocrinology,END-01,West,Retail,Specialty Centers,28,88.01,2464.22,0.1819,448.18,2016.04,0,2024-09,2024Q3,72.0
TXN-00017298,2024-09-19,Oral Rehydration,ORA-05,West,Distributor,Independent Pharmacies,41,79.76,3270.28,0.1988,650.29,2619.99,0,2024-09,2024Q3,63.9
TXN-00021695,2024-09-19,Diagnostic Aids,DIA-06,North,Hospital,Tier-1 Hospitals,13,78.55,1021.2,0.1254,128.1,893.11,0,2024-09,2024Q3,68.7
TXN-00011896,2024-09-19,Ophthalmology,OPH-06,South,Hospital,Independent Pharmacies,15,64.33,964.88,0.1291,124.53,840.35,0,2024-09,2024Q3,56.02
TXN-00011520,2024-09-19,Antidiabetics,ANT-07,Central,Hospital,Independent Pharmacies,29,62.2,1803.88,0.2119,382.25,1421.63,0,2024-09,2024Q3,49.02
TXN-00019584,2024-09-19,Liver Care,LIV-07,West,Distributor,Tier-1 Hospitals,37,127.59,4720.82,0.1818,858.1,3862.72,0,2024-09,2024Q3,104.4
TXN-00015989,2024-09-19,Minerals,MIN-03,West,Distributor,Independent Pharmacies,19,51.18,972.39,0.3186,309.76,662.63,1,2024-09,2024Q3,34.88
TXN-00021573,2024-09-19,Psychiatry,PSY-08,West,Government,Independent Pharmacies,28,58.59,1640.6,0.1778,291.64,1348.96,0,2024-09,2024Q3,48.18
TXN-00012699,2024-09-19,Hepatology,HEP-01,South,Distributor,Tier-2 Clinics,3,42.7,128.11,0.1486,19.04,109.07,0,2024-09,2024Q3,36.36
TXN-00016620,2024-09-19,Antihistamines,ANT-03,East,Retail,Tier-2 Clinics,34,98.88,3362.06,0.1796,603.73,2758.33,0,2024-09,2024Q3,81.13
TXN-00016371,2024-09-19,Neurology,NEU-03,West,Distributor,Tier-1 Hospitals,17,79.98,1359.61,0.2684,364.93,994.68,0,2024-09,2024Q3,58.51
TXN-00014936,2024-09-19,Antifungals,ANT-04,West,Retail,Retail Chains,21,74.37,1561.76,0.1199,187.33,1374.43,0,2024-09,2024Q3,65.45
TXN-00009775,2024-09-19,Wound Care,WOU-07,West,Government,Tier-2 Clinics,32,64.68,2069.66,0.2098,434.28,1635.37,0,2024-09,2024Q3,51.11
TXN-00013853,2024-09-19,Allergy,ALL-05,Central,Hospital,Retail Chains,20,56.77,1135.39,0.1178,133.77,1001.63,0,2024-09,2024Q3,50.08
TXN-00023042,2024-09-19,Dental Care,DEN-01,East,Hospital,Tier-1 Hospitals,32,100.11,3203.41,0.2696,863.73,2339.68,0,2024-09,2024Q3,73.11
TXN-00003021,2024-09-19,Anesthesia,ANE-05,Central,Hospital,Tier-2 Clinics,20,62.94,1258.78,0.2344,295.04,963.73,0,2024-09,2024Q3,48.19
TXN-00019642,2024-09-19,Insulin,INS-02,East,Online,Tier-2 Clinics,11,42.72,469.91,0.1337,62.84,407.06,0,2024-09,2024Q3,37.01
TXN-00003012,2024-09-19,Respiratory,RES-01,West,Government,Independent Pharmacies,37,56.44,2088.3,0.2256,471.21,1617.09,1,2024-09,2024Q3,43.71
TXN-00024821,2024-09-19,Anti-malarial,ANT-01,West,Retail,Retail Chains,44,81.59,3590.12,0.0627,224.95,3365.17,0,2024-09,2024Q3,76.48
TXN-00018487,2024-09-19,Smoking Cessation,SMO-02,West,Online,Independent Pharmacies,34,94.42,3210.3,0.1825,585.85,2624.45,0,2024-09,2024Q3,77.19
TXN-00014966,2024-09-19,Respiratory,RES-07,West,Retail,Independent Pharmacies,16,50.11,801.82,0.3082,247.09,554.73,0,2024-09,2024Q3,34.67
TXN-00014312,2024-09-19,Neurology,NEU-03,North,Hospital,Retail Chains,21,78.09,1639.88,0.0578,94.84,1545.04,0,2024-09,2024Q3,73.57
TXN-00002295,2024-09-19,Insulin,INS-07,North,Retail,Retail Chains,12,39.0,467.95,0.0702,32.84,435.12,0,2024-09,2024Q3,36.26
TXN-00019384,2024-09-19,Antivirals,ANT-05,East,Retail,Tier-1 Hospitals,9,72.55,652.91,0.0468,30.56,622.35,0,2024-09,2024Q3,69.15
TXN-00000863,2024-09-19,Women Health,WOM-08,West,Hospital,Tier-1 Hospitals,9,69.98,629.81,0.0971,61.13,568.68,0,2024-09,2024Q3,63.19
TXN-00000849,2024-09-19,Wound Care,WOU-02,South,Retail,Retail Chains,20,60.21,1204.16,0.2969,357.5,846.66,1,2024-09,2024Q3,42.33
TXN-00019862,2024-09-19,Liver Care,LIV-01,Central,Hospital,Independent Pharmacies,31,127.69,3958.46,0.0663,262.52,3695.94,0,2024-09,2024Q3,119.22
TXN-00007954,2024-09-19,Vitamins,VIT-01,South,Distributor,Tier-2 Clinics,29,66.43,1926.33,0.1262,243.14,1683.19,0,2024-09,2024Q3,58.04
TXN-00016560,2024-09-19,Antifungals,ANT-08,East,Retail,Tier-2 Clinics,21,77.81,1633.99,0.0532,86.88,1547.11,0,2024-09,2024Q3,73.67
TXN-00015655,2024-09-19,Endocrinology,END-04,West,Retail,Retail Chains,28,87.35,2445.72,0.132,322.81,2122.91,0,2024-09,2024Q3,75.82
TXN-00018420,2024-09-20,Antifungals,ANT-04,East,Retail,Public Health,26,74.73,1943.11,0.1837,357.0,1586.11,1,2024-09,2024Q3,61.0
TXN-00001923,2024-09-20,Antihistamines,ANT-01,East,Retail,Tier-1 Hospitals,25,106.84,2671.04,0.0427,114.01,2557.03,0,2024-09,2024Q3,102.28
TXN-00012966,2024-09-20,Fertility,FER-08,North,Retail,Tier-1 Hospitals,27,67.68,1827.32,0.1954,357.09,1470.23,1,2024-09,2024Q3,54.45
TXN-00007045,2024-09-20,Probiotics,PRO-02,North,Retail,Tier-1 Hospitals,40,107.23,4289.07,0.2759,1183.38,3105.69,0,2024-09,2024Q3,77.64
TXN-00016104,2024-09-20,Fertility,FER-01,East,Hospital,Retail Chains,28,75.38,2110.68,0.0787,166.16,1944.52,0,2024-09,2024Q3,69.45
TXN-00014433,2024-09-20,Oral Rehydration,ORA-04,Central,Distributor,Tier-2 Clinics,55,106.22,5841.9,0.2434,1421.66,4420.24,0,2024-09,2024Q3,80.37
TXN-00016213,2024-09-20,Anticoagulants,ANT-01,South,Retail,Tier-1 Hospitals,16,132.45,2119.26,0.1868,395.95,1723.31,0,2024-09,2024Q3,107.71
TXN-00017328,2024-09-20,Respiratory,RES-05,South,Online,Tier-2 Clinics,17,57.85,983.37,0.1445,142.11,841.25,1,2024-09,2024Q3,49.49
TXN-00009433,2024-09-20,Gastrointestinal,GAS-07,North,Retail,Retail Chains,19,62.81,1193.33,0.3033,361.88,831.45,0,2024-09,2024Q3,43.76
TXN-00021024,2024-09-20,Geriatrics,GER-05,West,Government,Tier-1 Hospitals,24,49.47,1187.33,0.2417,286.95,900.37,0,2024-09,2024Q3,37.52
TXN-00018486,2024-09-20,Respiratory,RES-01,Central,Retail,Tier-2 Clinics,17,50.55,859.41,0.307,263.85,595.56,1,2024-09,2024Q3,35.03
TXN-00009082,2024-09-20,Geriatrics,GER-01,West,Hospital,Tier-2 Clinics,17,59.3,1008.16,0.2017,203.33,804.84,0,2024-09,2024Q3,47.34
TXN-00004197,2024-09-20,Ophthalmology,OPH-04,West,Distributor,Public Health,12,57.54,690.47,0.2026,139.9,550.57,1,2024-09,2024Q3,45.88
TXN-00004537,2024-09-20,Ophthalmology,OPH-08,North,Distributor,Independent Pharmacies,11,61.34,674.76,0.1902,128.31,546.45,1,2024-09,2024Q3,49.68
TXN-00019624,2024-09-20,Antifungals,ANT-01,Central,Distributor,Public Health,33,73.73,2432.98,0.1401,340.89,2092.09,0,2024-09,2024Q3,63.4
TXN-00014829,2024-09-20,Urology,URO-07,North,Distributor,Specialty Centers,15,82.01,1230.18,0.3389,416.92,813.26,1,2024-09,2024Q3,54.22
TXN-00017225,2024-09-20,Pain Management,PAI-07,East,Online,Specialty Centers,20,175.55,3511.02,0.0978,343.25,3167.78,0,2024-09,2024Q3,158.39
TXN-00012603,2024-09-20,Antihistamines,ANT-01,West,Government,Independent Pharmacies,53,111.43,5905.92,0.3315,1957.91,3948.02,1,2024-09,2024Q3,74.49
TXN-00002250,2024-09-20,Oral Rehydration,ORA-08,West,Retail,Independent Pharmacies,48,93.98,4511.19,0.0746,336.41,4174.78,0,2024-09,2024Q3,86.97
TXN-00017242,2024-09-20,Smoking Cessation,SMO-02,South,Retail,Independent Pharmacies,48,88.6,4252.66,0.0851,362.09,3890.58,0,2024-09,2024Q3,81.05
TXN-00019647,2024-09-20,Liver Care,LIV-06,East,Retail,Tier-2 Clinics,17,133.38,2267.44,0.2224,504.23,1763.21,0,2024-09,2024Q3,103.72
TXN-00002629,2024-09-20,Anticoagulants,ANT-08,West,Distributor,Independent Pharmacies,37,111.91,4140.82,0.2203,912.31,3228.52,1,2024-09,2024Q3,87.26
TXN-00009331,2024-09-20,Liver Care,LIV-07,West,Retail,Retail Chains,26,112.83,2933.63,0.2051,601.72,2331.91,0,2024-09,2024Q3,89.69
TXN-00022957,2024-09-20,Oral Rehydration,ORA-07,West,Retail,Retail Chains,42,93.97,3946.58,0.2269,895.62,3050.96,1,2024-09,2024Q3,72.64
TXN-00018870,2024-09-20,Respiratory,RES-08,Central,Online,Public Health,25,58.92,1472.98,0.1762,259.56,1213.41,1,2024-09,2024Q3,48.54
TXN-00019251,2024-09-20,Medical Nutrition,MED-06,North,Hospital,Independent Pharmacies,23,49.14,1130.15,0.2835,320.4,809.76,1,2024-09,2024Q3,35.21
TXN-00000162,2024-09-20,Rare Disease,RAR-06,West,Retail,Tier-1 Hospitals,40,142.33,5693.19,0.0338,192.51,5500.68,0,2024-09,2024Q3,137.52
TXN-00001650,2024-09-20,Gastrointestinal,GAS-01,West,Retail,Tier-1 Hospitals,21,51.75,1086.79,0.1438,156.25,930.54,0,2024-09,2024Q3,44.31
TXN-00024123,2024-09-20,Gastrointestinal,GAS-03,North,Distributor,Tier-1 Hospitals,24,59.4,1425.71,0.3786,539.75,885.96,0,2024-09,2024Q3,36.92
TXN-00015078,2024-09-20,Oral Rehydration,ORA-07,South,Retail,Specialty Centers,48,103.68,4976.49,0.2676,1331.73,3644.76,0,2024-09,2024Q3,75.93
TXN-00006506,2024-09-20,Probiotics,PRO-07,Central,Distributor,Independent Pharmacies,51,100.49,5124.85,0.38,1947.44,3177.4,0,2024-09,2024Q3,62.3
TXN-00010472,2024-09-20,Fertility,FER-08,East,Hospital,Tier-1 Hospitals,25,84.21,2105.22,0.0922,194.05,1911.18,0,2024-09,2024Q3,76.45
TXN-00018909,2024-09-20,Antihistamines,ANT-07,North,Hospital,Independent Pharmacies,56,102.64,5748.01,0.0748,429.96,5318.05,0,2024-09,2024Q3,94.97
TXN-00004654,2024-09-20,Dermatology,DER-02,West,Hospital,Independent Pharmacies,33,125.7,4148.0,0.3266,1354.83,2793.17,0,2024-09,2024Q3,84.64
TXN-00013517,2024-09-20,Rare Disease,RAR-02,Central,Retail,Tier-2 Clinics,44,134.59,5921.87,0.0834,493.9,5427.97,0,2024-09,2024Q3,123.36
TXN-00021539,2024-09-20,Endocrinology,END-05,East,Hospital,Tier-1 Hospitals,19,85.7,1628.35,0.263,428.21,1200.14,0,2024-09,2024Q3,63.17
TXN-00018200,2024-09-20,Antivirals,ANT-03,South,Distributor,Retail Chains,20,72.96,1459.22,0.1846,269.42,1189.8,0,2024-09,2024Q3,59.49
TXN-00017638,2024-09-20,Insulin,INS-08,West,Distributor,Independent Pharmacies,31,35.1,1088.17,0.38,413.51,674.67,1,2024-09,2024Q3,21.76
TXN-00015797,2024-09-20,Bone Health,BON-08,Central,Distributor,Independent Pharmacies,25,38.33,958.35,0.1871,179.26,779.08,0,2024-09,2024Q3,31.16
TXN-00002875,2024-09-20,Liver Care,LIV-04,Central,Retail,Tier-1 Hospitals,30,115.24,3457.22,0.0782,270.31,3186.91,0,2024-09,2024Q3,106.23
TXN-00001089,2024-09-21,Smoking Cessation,SMO-08,West,Retail,Tier-2 Clinics,46,108.18,4976.09,0.1742,866.67,4109.42,0,2024-09,2024Q3,89.34
TXN-00000736,2024-09-21,Endocrinology,END-01,Central,Distributor,Tier-2 Clinics,25,74.76,1868.88,0.38,710.17,1158.7,0,2024-09,2024Q3,46.35
TXN-00023621,2024-09-21,Geriatrics,GER-02,East,Retail,Tier-1 Hospitals,18,53.15,956.63,0.1888,180.62,776.01,0,2024-09,2024Q3,43.11
TXN-00001605,2024-09-21,Oncology Support,ONC-05,West,Government,Retail Chains,2,64.11,128.21,0.1693,21.7,106.51,0,2024-09,2024Q3,53.26
TXN-00001991,2024-09-21,Geriatrics,GER-07,East,Retail,Specialty Centers,10,53.82,538.25,0.0342,18.42,519.82,0,2024-09,2024Q3,51.98
TXN-00022642,2024-09-21,Probiotics,PRO-01,East,Distributor,Public Health,59,96.27,5680.11,0.2664,1513.17,4166.94,0,2024-09,2024Q3,70.63
TXN-00012677,2024-09-21,Gastrointestinal,GAS-08,East,Distributor,Independent Pharmacies,36,56.83,2045.91,0.1509,308.69,1737.22,1,2024-09,2024Q3,48.26
TXN-00023152,2024-09-21,Nephrology,NEP-08,South,Distributor,Specialty Centers,35,44.84,1569.27,0.2295,360.1,1209.17,1,2024-09,2024Q3,34.55
TXN-00021384,2024-09-21,Rare Disease,RAR-04,West,Retail,Independent Pharmacies,36,142.5,5130.07,0.2242,1150.21,3979.87,0,2024-09,2024Q3,110.55
TXN-00013830,2024-09-21,Anti-malarial,ANT-04,North,Distributor,Independent Pharmacies,55,78.69,4328.21,0.235,1017.02,3311.2,0,2024-09,2024Q3,60.2
TXN-00012648,2024-09-21,Anti-inflammatory,ANT-02,West,Hospital,Specialty Centers,15,52.95,794.28,0.35,278.03,516.26,1,2024-09,2024Q3,34.42
TXN-00020638,2024-09-21,Allergy,ALL-02,East,Retail,Independent Pharmacies,11,61.53,676.81,0.0811,54.88,621.93,0,2024-09,2024Q3,56.54
TXN-00015383,2024-09-21,Diuretics,DIU-03,South,Hospital,Independent Pharmacies,31,119.98,3719.49,0.1303,484.5,3234.99,0,2024-09,2024Q3,104.35
TXN-00008099,2024-09-21,Emergency Care,EME-01,South,Retail,Public Health,27,62.76,1694.6,0.1002,169.75,1524.85,0,2024-09,2024Q3,56.48
TXN-00013108,2024-09-21,Antiplatelets,ANT-02,North,Government,Retail Chains,36,53.67,1932.11,0.2125,410.56,1521.55,0,2024-09,2024Q3,42.27
TXN-00014177,2024-09-21,Pain Management,PAI-07,West,Distributor,Retail Chains,40,155.8,6232.0,0.0907,565.23,5666.77,0,2024-09,2024Q3,141.67
TXN-00009023,2024-09-21,Hormonal Therapy,HOR-02,Central,Distributor,Tier-1 Hospitals,25,55.47,1386.75,0.2399,332.74,1054.01,1,2024-09,2024Q3,42.16
TXN-00019442,2024-09-21,Women Health,WOM-03,North,Distributor,Tier-2 Clinics,18,86.53,1557.6,0.1937,301.64,1255.96,0,2024-09,2024Q3,69.78
TXN-00023812,2024-09-21,Oral Rehydration,ORA-06,North,Online,Tier-2 Clinics,41,90.16,3696.6,0.2676,989.22,2707.38,0,2024-09,2024Q3,66.03
TXN-00015192,2024-09-21,Vaccines,VAC-07,North,Hospital,Independent Pharmacies,18,68.5,1232.96,0.1527,188.24,1044.72,0,2024-09,2024Q3,58.04
TXN-00021748,2024-09-21,Allergy,ALL-04,North,Retail,Retail Chains,18,63.7,1146.68,0.1872,214.61,932.08,1,2024-09,2024Q3,51.78
TXN-00011917,2024-09-21,Antidiabetics,ANT-08,North,Retail,Retail Chains,24,60.24,1445.66,0.0652,94.32,1351.34,0,2024-09,2024Q3,56.31
TXN-00016336,2024-09-21,Fertility,FER-03,North,Retail,Tier-1 Hospitals,18,78.22,1407.98,0.1346,189.53,1218.44,0,2024-09,2024Q3,67.69
TXN-00003346,2024-09-21,Antifungals,ANT-04,North,Retail,Retail Chains,33,81.5,2689.44,0.1367,367.6,2321.84,0,2024-09,2024Q3,70.36
TXN-00022722,2024-09-21,Analgesics,ANA-08,North,Hospital,Public Health,16,64.13,1026.1,0.1845,189.35,836.74,0,2024-09,2024Q3,52.3
TXN-00016328,2024-09-21,Hypertension,HYP-02,West,Distributor,Tier-2 Clinics,46,62.33,2867.11,0.38,1089.5,1777.61,1,2024-09,2024Q3,38.64
TXN-00024914,2024-09-21,Sleep Care,SLE-01,North,Retail,Public Health,8,38.14,305.1,0.1715,52.33,252.78,0,2024-09,2024Q3,31.6
TXN-00002014,2024-09-21,Vitamins,VIT-05,North,Online,Tier-1 Hospitals,15,79.75,1196.23,0.1282,153.4,1042.83,0,2024-09,2024Q3,69.52
TXN-00010653,2024-09-21,Rare Disease,RAR-06,East,Online,Tier-2 Clinics,43,127.54,5484.09,0.1208,662.57,4821.52,1,2024-09,2024Q3,112.13
TXN-00011119,2024-09-21,Antivirals,ANT-03,East,Retail,Tier-2 Clinics,9,59.47,535.19,0.38,203.37,331.82,1,2024-09,2024Q3,36.87
TXN-00014984,2024-09-21,Vaccines,VAC-02,West,Distributor,Tier-1 Hospitals,22,72.5,1594.98,0.2604,415.32,1179.66,1,2024-09,2024Q3,53.62
TXN-00010510,2024-09-21,Antivirals,ANT-03,South,Hospital,Public Health,8,61.42,491.39,0.1314,64.55,426.85,0,2024-09,2024Q3,53.36
TXN-00001217,2024-09-21,Anesthesia,ANE-08,Central,Hospital,Retail Chains,16,64.94,1039.1,0.2896,300.96,738.14,1,2024-09,2024Q3,46.13
TXN-00018278,2024-09-22,Anti-malarial,ANT-04,North,Hospital,Retail Chains,46,76.76,3530.78,0.2171,766.52,2764.26,0,2024-09,2024Q3,60.09
