transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag
TXN-00021940,2025-01-16,Rheumatology,RHE-07,West,Online,Specialty Centers,18,67.76,1219.62,0.3513,428.51,791.12,1
TXN-00024783,2025-01-16,Antihistamines,ANT-07,East,Distributor,Independent Pharmacies,24,69.68,1672.32,0.2524,422.07,1250.26,0
TXN-00008111,2025-01-16,Antihistamines,ANT-08,North,Distributor,Retail Chains,21,59.86,1257.03,0.1344,168.99,1088.03,0
TXN-00006126,2025-01-16,Dermatology,DER-04,North,Government,Retail Chains,23,30.86,709.8,0.3057,216.99,492.81,0
TXN-00014301,2025-01-16,Cough Cold,COU-01,North,Retail,Independent Pharmacies,11,87.64,964.07,0.2211,213.15,750.93,0
TXN-00007588,2025-01-16,Anti-malarial,ANT-05,West,Hospital,Retail Chains,40,42.42,1696.74,0.1942,329.59,1367.16,0
TXN-00005008,2025-01-16,Antihistamines,ANT-07,West,Government,Public Health,42,53.11,2230.66,0.1187,264.67,1965.98,0
TXN-00024866,2025-01-16,Women Health,WOM-07,East,Retail,Retail Chains,8,22.4,179.2,0.2558,45.84,133.36,0
TXN-00018467,2025-01-16,Dermatology,DER-08,South,Online,Specialty Centers,14,32.57,455.95,0.1757,80.12,375.83,0
TXN-00003216,2025-01-16,Neurology,NEU-08,South,Hospital,Tier-2 Clinics,33,55.44,1829.46,0.1007,184.19,1645.26,0
TXN-00021402,2025-01-16,Analgesics,ANA-03,West,Retail,Tier-2 Clinics,15,103.35,1550.24,0.2594,402.2,1148.04,0
TXN-00012604,2025-01-16,Gastrointestinal,GAS-04,West,Distributor,Tier-2 Clinics,36,33.94,1221.87,0.3468,423.78,798.08,0
TXN-00003963,2025-01-16,Cough Cold,COU-05,South,Retail,Independent Pharmacies,10,83.17,831.74,0.0632,52.54,779.2,0
TXN-00004554,2025-01-16,Neurology,NEU-07,East,Hospital,Tier-1 Hospitals,19,44.4,843.68,0.3663,309.08,534.6,0
TXN-00000242,2025-01-16,Hormonal Therapy,HOR-08,West,Hospital,Retail Chains,15,54.32,814.74,0.1311,106.85,707.88,0
TXN-00015910,2025-01-16,Hypertension,HYP-01,South,Hospital,Public Health,53,66.01,3498.33,0.1673,585.18,2913.16,0
TXN-00001781,2025-01-16,Cardiology,CAR-08,South,Online,Public Health,10,71.72,717.23,0.2998,214.99,502.23,1
TXN-00016287,2025-01-16,Wound Care,WOU-08,Central,Retail,Tier-2 Clinics,11,76.09,836.96,0.0938,78.54,758.42,0
TXN-00004341,2025-01-16,Antifungals,ANT-06,South,Hospital,Tier-1 Hospitals,18,54.21,975.75,0.1282,125.07,850.68,1
TXN-00019592,2025-01-16,Anti-inflammatory,ANT-07,East,Retail,Tier-1 Hospitals,25,43.85,1096.32,0.0738,80.94,1015.38,0
TXN-00017655,2025-01-16,Hypertension,HYP-08,West,Distributor,Tier-1 Hospitals,80,60.08,4806.76,0.1546,743.11,4063.65,0
TXN-00003861,2025-01-16,Fertility,FER-05,South,Government,Public Health,52,72.76,3783.38,0.338,1278.67,2504.7,1
TXN-00023040,2025-01-16,Respiratory,RES-04,Central,Distributor,Tier-2 Clinics,41,44.06,1806.3,0.3108,561.45,1244.86,0
TXN-00006470,2025-01-16,Lipid Management,LIP-04,North,Hospital,Retail Chains,5,96.46,482.32,0.213,102.72,379.6,0
TXN-00020107,2025-01-16,Lipid Management,LIP-01,West,Retail,Tier-2 Clinics,5,109.08,545.42,0.0821,44.77,500.65,0
TXN-00020935,2025-01-17,Antifungals,ANT-04,West,Retail,Tier-1 Hospitals,26,63.95,1662.63,0.2277,378.52,1284.1,0
TXN-00022573,2025-01-17,Antibiotics,ANT-06,East,Online,Independent Pharmacies,17,53.54,910.16,0.2008,182.76,727.41,0
TXN-00005026,2025-01-17,Rheumatology,RHE-07,South,Government,Public Health,33,66.73,2202.25,0.1561,343.78,1858.47,0
TXN-00002741,2025-01-17,Emergency Care,EME-05,West,Hospital,Specialty Centers,8,43.79,350.31,0.2556,89.55,260.76,1
TXN-00013386,2025-01-17,Antifungals,ANT-02,South,Government,Independent Pharmacies,28,62.22,1742.08,0.2869,499.73,1242.34,0
TXN-00005076,2025-01-17,Neurology,NEU-08,East,Retail,Independent Pharmacies,26,51.25,1332.62,0.1254,167.07,1165.55,0
TXN-00013286,2025-01-17,Endocrinology,END-07,North,Hospital,Tier-1 Hospitals,29,36.88,1069.44,0.1352,144.55,924.89,1
TXN-00003286,2025-01-17,Ophthalmology,OPH-05,North,Distributor,Independent Pharmacies,11,34.79,382.73,0.1138,43.55,339.18,0
TXN-00010979,2025-01-17,Respiratory,RES-01,North,Retail,Specialty Centers,19,46.74,888.12,0.1051,93.38,794.74,0
TXN-00011501,2025-01-17,Antihistamines,ANT-01,North,Distributor,Public Health,39,62.93,2454.37,0.2783,683.1,1771.27,1
TXN-00010712,2025-01-17,Analgesics,ANA-08,East,Retail,Tier-1 Hospitals,11,110.58,1216.34,0.2427,295.16,921.18,1
TXN-00024910,2025-01-17,Hormonal Therapy,HOR-02,South,Online,Retail Chains,11,57.52,632.71,0.1082,68.46,564.26,0
TXN-00015338,2025-01-17,Anti-malarial,ANT-07,West,Online,Tier-1 Hospitals,27,43.46,1173.5,0.0672,78.91,1094.59,0
TXN-00007137,2025-01-17,Sleep Care,SLE-07,North,Retail,Tier-1 Hospitals,13,52.23,678.95,0.1669,113.35,565.6,0
TXN-00021787,2025-01-17,Cough Cold,COU-08,North,Hospital,Tier-1 Hospitals,10,85.12,851.17,0.2333,198.56,652.61,0
TXN-00007671,2025-01-17,Critical Care,CRI-01,West,Retail,Independent Pharmacies,7,30.19,211.33,0.0734,15.51,195.82,0
TXN-00000061,2025-01-17,Gastrointestinal,GAS-05,South,Hospital,Independent Pharmacies,32,26.0,832.0,0.1365,113.58,718.42,0
TXN-00023247,2025-01-17,Wound Care,WOU-02,South,Hospital,Tier-1 Hospitals,25,89.16,2228.97,0.1133,252.5,1976.47,0
TXN-00016058,2025-01-17,Insulin,INS-06,East,Hospital,Specialty Centers,17,133.39,2267.62,0.17,385.41,1882.21,0
TXN-00000028,2025-01-17,Hypertension,HYP-05,West,Retail,Specialty Centers,48,66.45,3189.65,0.156,497.74,2691.9,0
TXN-00023843,2025-01-17,Cough Cold,COU-04,South,Online,Tier-2 Clinics,7,102.05,714.33,0.0999,71.37,642.96,0
TXN-00018437,2025-01-17,Vitamins,VIT-06,South,Hospital,Independent Pharmacies,45,30.18,1357.95,0.111,150.78,1207.16,0
TXN-00018234,2025-01-17,Insulin,INS-06,North,Hospital,Public Health,18,121.13,2180.34,0.1762,384.17,1796.18,1
TXN-00009136,2025-01-17,Anti-malarial,ANT-03,West,Government,Tier-1 Hospitals,38,35.25,1339.62,0.3343,447.88,891.74,0
TXN-00024708,2025-01-17,Psychiatry,PSY-03,South,Retail,Tier-1 Hospitals,9,28.84,259.52,0.38,98.62,160.9,1
TXN-00007112,2025-01-17,Antivirals,ANT-04,South,Retail,Tier-2 Clinics,12,34.28,411.31,0.1694,69.69,341.62,0
TXN-00022140,2025-01-17,Neurology,NEU-06,South,Online,Tier-2 Clinics,14,52.48,734.77,0.174,127.87,606.9,0
TXN-00013795,2025-01-17,Dermatology,DER-05,West,Distributor,Independent Pharmacies,28,34.23,958.3,0.2155,206.49,751.82,0
TXN-00019106,2025-01-17,Vitamins,VIT-04,West,Retail,Independent Pharmacies,44,28.67,1261.42,0.1349,170.14,1091.28,0
TXN-00022498,2025-01-17,Neurology,NEU-05,South,Hospital,Retail Chains,26,53.14,1381.6,0.1754,242.38,1139.22,0
TXN-00006155,2025-01-17,Oncology Support,ONC-02,Central,Distributor,Independent Pharmacies,8,42.23,337.82,0.2964,100.13,237.69,0
TXN-00022740,2025-01-17,Cardiology,CAR-04,North,Retail,Independent Pharmacies,8,79.84,638.68,0.1094,69.87,568.81,0
TXN-00019427,2025-01-17,Hypertension,HYP-02,North,Distributor,Specialty Centers,66,63.93,4219.36,0.1711,721.87,3497.49,0
TXN-00002686,2025-01-17,Hepatology,HEP-05,South,Distributor,Independent Pharmacies,49,208.64,10223.59,0.3233,3305.16,6918.43,0
TXN-00007440,2025-01-17,Anti-malarial,ANT-02,West,Hospital,Retail Chains,44,45.23,1990.01,0.2025,403.04,1586.97,1
TXN-00010672,2025-01-17,Gastrointestinal,GAS-07,North,Retail,Tier-1 Hospitals,31,30.96,959.61,0.1084,104.0,855.61,1
TXN-00016501,2025-01-18,Hormonal Therapy,HOR-03,West,Hospital,Retail Chains,10,44.89,448.92,0.0959,43.05,405.87,0
TXN-00003898,2025-01-18,Antihistamines,ANT-02,West,Hospital,Tier-2 Clinics,23,64.44,1482.21,0.3233,479.2,1003.01,0
TXN-00008747,2025-01-18,Allergy,ALL-01,West,Hospital,Retail Chains,34,60.99,2073.67,0.1657,343.58,1730.08,0
TXN-00005264,2025-01-18,Respiratory,RES-07,Central,Distributor,Tier-2 Clinics,18,42.5,765.04,0.2818,215.62,549.42,0
TXN-00018447,2025-01-18,Anti-malarial,ANT-04,East,Distributor,Tier-2 Clinics,53,41.08,2177.29,0.38,827.37,1349.92,1
TXN-00015295,2025-01-18,Anticoagulants,ANT-07,East,Retail,Independent Pharmacies,3,39.17,117.5,0.2284,26.84,90.66,0
TXN-00004869,2025-01-18,Neurology,NEU-07,North,Retail,Retail Chains,28,53.92,1509.8,0.0618,93.31,1416.49,0
TXN-00018155,2025-01-18,Analgesics,ANA-01,Central,Online,Tier-1 Hospitals,11,110.68,1217.52,0.0932,113.5,1104.02,0
TXN-00016531,2025-01-18,Critical Care,CRI-06,North,Hospital,Tier-1 Hospitals,7,34.42,240.92,0.38,91.55,149.37,0
TXN-00012786,2025-01-18,Minerals,MIN-05,North,Hospital,Specialty Centers,26,71.95,1870.62,0.1861,348.15,1522.47,0
TXN-00024998,2025-01-18,Oral Rehydration,ORA-04,North,Hospital,Tier-2 Clinics,45,65.02,2925.75,0.1243,363.57,2562.18,0
TXN-00023850,2025-01-18,Endocrinology,END-01,South,Hospital,Independent Pharmacies,19,30.09,571.65,0.0926,52.94,518.72,0
TXN-00002818,2025-01-18,Analgesics,ANA-08,Central,Hospital,Tier-2 Clinics,18,104.43,1879.71,0.2482,466.6,1413.11,0
TXN-00017140,2025-01-18,Emergency Care,EME-08,West,Hospital,Tier-2 Clinics,5,45.74,228.68,0.0897,20.51,208.17,0
TXN-00017401,2025-01-18,Oncology Support,ONC-02,North,Retail,Independent Pharmacies,10,46.16,461.58,0.0469,21.66,439.91,0
TXN-00023362,2025-01-18,Minerals,MIN-04,South,Distributor,Retail Chains,37,74.38,2752.03,0.1502,413.45,2338.58,0
TXN-00020656,2025-01-18,Renal Care,REN-04,North,Online,Retail Chains,7,64.35,450.43,0.3359,151.3,299.13,0
TXN-00000660,2025-01-18,Wound Care,WOU-03,North,Hospital,Tier-1 Hospitals,13,89.08,1158.06,0.1612,186.64,971.43,0
TXN-00005073,2025-01-18,Allergy,ALL-04,West,Retail,Tier-1 Hospitals,30,52.88,1586.4,0.117,185.63,1400.76,0
TXN-00023657,2025-01-18,ENT,ENT-08,West,Distributor,Retail Chains,53,60.66,3215.13,0.3004,965.76,2249.37,0
TXN-00001838,2025-01-18,Psychiatry,PSY-08,North,Distributor,Independent Pharmacies,20,32.51,650.28,0.1275,82.94,567.35,0
TXN-00001208,2025-01-18,Neurology,NEU-08,East,Retail,Tier-2 Clinics,31,49.61,1538.01,0.1628,250.37,1287.64,1
TXN-00006919,2025-01-18,Cardiology,CAR-03,West,Hospital,Tier-2 Clinics,9,79.08,711.74,0.258,183.64,528.1,0
TXN-00009622,2025-01-18,Oral Rehydration,ORA-01,West,Online,Independent Pharmacies,25,61.01,1525.32,0.128,195.19,1330.13,1
TXN-00008331,2025-01-18,Hypertension,HYP-05,North,Retail,Tier-2 Clinics,53,63.76,3379.54,0.0991,335.04,3044.5,0
TXN-00006023,2025-01-18,Fertility,FER-07,South,Retail,Tier-1 Hospitals,26,72.05,1873.42,0.116,217.35,1656.07,0
TXN-00012657,2025-01-18,Antihistamines,ANT-01,West,Distributor,Independent Pharmacies,26,63.97,1663.2,0.3777,628.17,1035.03,0
TXN-00018865,2025-01-18,Lipid Management,LIP-08,East,Hospital,Tier-2 Clinics,7,102.65,718.55,0.1123,80.71,637.84,0
TXN-00008440,2025-01-18,Vitamins,VIT-05,West,Hospital,Tier-2 Clinics,42,25.14,1056.09,0.2224,234.89,821.19,0
TXN-00001014,2025-01-18,Neurology,NEU-01,Central,Retail,Independent Pharmacies,30,50.79,1523.7,0.2184,332.73,1190.96,1
TXN-00021790,2025-01-18,Renal Care,REN-05,South,Retail,Independent Pharmacies,6,67.62,405.69,0.0935,37.92,367.77,0
TXN-00005758,2025-01-18,Probiotics,PRO-02,East,Retail,Retail Chains,13,35.94,467.25,0.1791,83.69,383.56,0
TXN-00009417,2025-01-18,Antihistamines,ANT-05,South,Distributor,Retail Chains,23,65.26,1500.95,0.38,570.36,930.59,0
TXN-00019491,2025-01-18,Cardiology,CAR-04,North,Hospital,Public Health,16,66.58,1065.23,0.2566,273.29,791.94,1
TXN-00013090,2025-01-18,Antivirals,ANT-08,North,Distributor,Tier-1 Hospitals,6,39.01,234.04,0.1532,35.86,198.18,0
TXN-00000423,2025-01-18,Wound Care,WOU-06,North,Online,Tier-2 Clinics,14,85.76,1200.66,0.1763,211.7,988.97,1
TXN-00014716,2025-01-18,Hypertension,HYP-04,South,Online,Tier-2 Clinics,35,54.01,1890.19,0.2773,524.23,1365.96,0
TXN-00023023,2025-01-18,Antivirals,ANT-01,West,Retail,Retail Chains,7,32.57,227.97,0.2274,51.84,176.12,0
TXN-00012157,2025-01-18,Rheumatology,RHE-08,East,Retail,Tier-1 Hospitals,19,66.76,1268.45,0.1123,142.49,1125.96,0
TXN-00022410,2025-01-18,Antibiotics,ANT-06,East,Distributor,Public Health,20,49.72,994.47,0.1998,198.66,795.81,0
TXN-00012963,2025-01-19,Allergy,ALL-06,Central,Online,Tier-2 Clinics,24,60.15,1443.72,0.0568,81.94,1361.77,0
TXN-00007674,2025-01-19,Hypertension,HYP-02,South,Hospital,Independent Pharmacies,62,63.75,3952.71,0.1405,555.54,3397.17,0
TXN-00001378,2025-01-19,Vaccines,VAC-08,North,Online,Tier-1 Hospitals,4,39.08,156.3,0.1477,23.08,133.22,0
TXN-00018245,2025-01-19,Renal Care,REN-04,East,Retail,Independent Pharmacies,4,65.94,263.74,0.1109,29.25,234.5,0
TXN-00004784,2025-01-19,Oncology Support,ONC-01,South,Distributor,Retail Chains,9,44.14,397.22,0.2028,80.54,316.68,0
TXN-00006106,2025-01-19,Nephrology,NEP-01,East,Retail,Retail Chains,11,124.52,1369.68,0.1403,192.2,1177.48,0
TXN-00016202,2025-01-19,Respiratory,RES-03,North,Hospital,Retail Chains,15,44.24,663.63,0.123,81.6,582.04,0
TXN-00001958,2025-01-19,Anticoagulants,ANT-01,North,Retail,Retail Chains,9,35.03,315.3,0.3603,113.61,201.69,0
TXN-00004866,2025-01-19,Analgesics,ANA-07,East,Retail,Independent Pharmacies,10,109.75,1097.53,0.2272,249.35,848.18,0
TXN-00012845,2025-01-19,Antifungals,ANT-01,Central,Retail,Retail Chains,20,74.45,1488.92,0.2325,346.1,1142.82,0
TXN-00008842,2025-01-19,Emergency Care,EME-07,West,Hospital,Independent Pharmacies,6,43.21,259.26,0.2796,72.48,186.78,0
TXN-00000346,2025-01-19,Antihistamines,ANT-05,North,Retail,Specialty Centers,25,70.92,1772.88,0.146,258.77,1514.11,0
TXN-00020130,2025-01-19,Antifungals,ANT-07,North,Online,Specialty Centers,11,51.38,565.18,0.17,96.06,469.11,0
TXN-00013384,2025-01-19,Anti-inflammatory,ANT-03,South,Government,Retail Chains,42,52.76,2215.8,0.3771,835.54,1380.26,1
TXN-00010306,2025-01-19,Cough Cold,COU-08,Central,Hospital,Retail Chains,13,80.43,1045.6,0.0984,102.86,942.74,0
TXN-00004416,2025-01-19,Hepatology,HEP-03,Central,Retail,Public Health,46,209.31,9628.17,0.3189,3070.25,6557.92,1
TXN-00000544,2025-01-19,Rheumatology,RHE-07,South,Distributor,Retail Chains,33,59.9,1976.82,0.1381,272.94,1703.88,0
TXN-00019993,2025-01-19,Hypertension,HYP-07,North,Distributor,Public Health,64,65.83,4213.04,0.2114,890.53,3322.52,1
TXN-00011007,2025-01-19,Hypertension,HYP-05,West,Hospital,Independent Pharmacies,55,64.19,3530.58,0.0876,309.24,3221.34,0
TXN-00024627,2025-01-19,ENT,ENT-07,East,Online,Tier-2 Clinics,38,61.11,2322.17,0.0747,173.38,2148.79,0
TXN-00022408,2025-01-19,Analgesics,ANA-07,West,Hospital,Tier-2 Clinics,14,97.73,1368.25,0.246,336.52,1031.73,0
TXN-00012174,2025-01-19,Rheumatology,RHE-06,Central,Retail,Specialty Centers,27,65.29,1762.73,0.2213,390.01,1372.72,0
TXN-00014118,2025-01-19,Oncology Support,ONC-05,North,Retail,Specialty Centers,5,48.97,244.83,0.1791,43.84,200.99,0
TXN-00018380,2025-01-19,Analgesics,ANA-07,North,Distributor,Tier-2 Clinics,8,109.6,876.79,0.2275,199.44,677.35,0
TXN-00014908,2025-01-19,Lipid Management,LIP-02,West,Distributor,Tier-1 Hospitals,7,111.53,780.71,0.1727,134.81,645.9,0
TXN-00016059,2025-01-19,Lipid Management,LIP-08,Central,Online,Retail Chains,3,92.06,276.19,0.0739,20.42,255.77,0
TXN-00001867,2025-01-19,Vaccines,VAC-08,North,Hospital,Public Health,5,43.96,219.81,0.1164,25.58,194.23,0
TXN-00021005,2025-01-19,Fertility,FER-06,South,Retail,Independent Pharmacies,32,64.24,2055.79,0.1894,389.38,1666.41,0
TXN-00013731,2025-01-19,Neurology,NEU-02,South,Distributor,Specialty Centers,40,54.16,2166.21,0.1374,297.54,1868.67,0
TXN-00006052,2025-01-19,Antibiotics,ANT-03,South,Distributor,Retail Chains,23,54.6,1255.9,0.2074,260.48,995.42,0
TXN-00017527,2025-01-19,Endocrinology,END-04,North,Hospital,Retail Chains,23,37.64,865.76,0.2155,186.61,679.15,0
TXN-00002614,2025-01-19,Rheumatology,RHE-03,North,Hospital,Specialty Centers,23,63.94,1470.62,0.2063,303.46,1167.16,1
TXN-00011702,2025-01-19,Psychiatry,PSY-03,Central,Distributor,Tier-2 Clinics,16,29.48,471.61,0.2158,101.77,369.83,0
TXN-00003719,2025-01-19,Diagnostic Aids,DIA-08,North,Retail,Tier-2 Clinics,49,147.36,7220.62,0.0729,526.29,6694.33,0
TXN-00016440,2025-01-20,Allergy,ALL-06,East,Distributor,Public Health,25,59.8,1494.93,0.2213,330.87,1164.07,0
TXN-00009228,2025-01-20,Hypertension,HYP-08,East,Distributor,Retail Chains,69,61.82,4265.77,0.1814,773.95,3491.82,0
TXN-00020263,2025-01-20,Anti-tubercular,ANT-07,South,Retail,Tier-2 Clinics,29,72.9,2114.13,0.2575,544.44,1569.7,0
TXN-00006092,2025-01-20,Women Health,WOM-01,South,Retail,Independent Pharmacies,4,22.04,88.16,0.1475,13.0,75.16,0
TXN-00019811,2025-01-20,Oral Rehydration,ORA-06,West,Hospital,Public Health,36,51.51,1854.34,0.0971,180.01,1674.34,0
TXN-00018187,2025-01-20,Antibiotics,ANT-06,North,Retail,Tier-2 Clinics,13,57.25,744.26,0.134,99.74,644.52,0
TXN-00016341,2025-01-20,Hypertension,HYP-04,West,Hospital,Independent Pharmacies,59,62.94,3713.54,0.2347,871.65,2841.89,0
TXN-00004574,2025-01-20,Antifungals,ANT-03,East,Distributor,Specialty Centers,31,68.01,2108.16,0.2297,484.21,1623.96,0
TXN-00011258,2025-01-20,Antibiotics,ANT-01,North,Distributor,Specialty Centers,30,49.19,1475.72,0.1554,229.36,1246.36,0
TXN-00006924,2025-01-20,Allergy,ALL-02,East,Distributor,Retail Chains,29,49.26,1428.43,0.21,299.93,1128.5,0
TXN-00004162,2025-01-20,Minerals,MIN-08,East,Distributor,Tier-1 Hospitals,29,76.29,2212.39,0.1813,401.07,1811.32,0
TXN-00003077,2025-01-20,Insulin,INS-02,East,Distributor,Specialty Centers,24,126.48,3035.44,0.177,537.31,2498.13,0
TXN-00013344,2025-01-20,Cough Cold,COU-08,Central,Online,Specialty Centers,9,81.48,733.3,0.1266,92.86,640.43,0
TXN-00018565,2025-01-20,Hepatology,HEP-07,West,Distributor,Tier-1 Hospitals,45,224.46,10100.77,0.3283,3315.66,6785.11,0
TXN-00009664,2025-01-20,Allergy,ALL-07,North,Retail,Tier-1 Hospitals,28,55.09,1542.64,0.0995,153.46,1389.18,0
TXN-00021191,2025-01-20,Sleep Care,SLE-07,North,Hospital,Retail Chains,12,50.04,600.49,0.1856,111.48,489.01,0
TXN-00020220,2025-01-20,Anticoagulants,ANT-08,North,Retail,Tier-1 Hospitals,2,32.43,64.85,0.142,9.21,55.65,0
TXN-00002888,2025-01-20,Geriatrics,GER-06,South,Distributor,Tier-1 Hospitals,42,34.65,1455.09,0.2121,308.57,1146.52,0
TXN-00024163,2025-01-20,Oral Rehydration,ORA-08,West,Hospital,Tier-1 Hospitals,26,62.59,1627.28,0.1211,197.11,1430.17,0
TXN-00021546,2025-01-20,Lipid Management,LIP-05,West,Retail,Tier-1 Hospitals,5,88.17,440.87,0.1132,49.91,390.96,0
TXN-00012030,2025-01-20,Hormonal Therapy,HOR-04,North,Government,Tier-2 Clinics,33,56.31,1858.38,0.38,706.18,1152.19,1
TXN-00010897,2025-01-20,Lipid Management,LIP-08,North,Retail,Independent Pharmacies,6,89.94,539.66,0.0933,50.33,489.33,0
TXN-00006390,2025-01-20,Anesthesia,ANE-03,West,Retail,Tier-2 Clinics,8,36.73,293.85,0.1966,57.76,236.09,0
TXN-00004185,2025-01-20,Antibiotics,ANT-08,North,Retail,Public Health,17,43.92,746.56,0.1546,115.39,631.17,0
TXN-00004908,2025-01-20,Antihistamines,ANT-07,West,Distributor,Tier-2 Clinics,33,64.32,2122.53,0.1917,406.8,1715.73,0
TXN-00003568,2025-01-20,Renal Care,REN-03,Central,Retail,Independent Pharmacies,6,59.33,356.0,0.2968,105.66,250.33,0
TXN-00004269,2025-01-20,Wound Care,WOU-08,North,Hospital,Tier-2 Clinics,16,84.23,1347.7,0.2318,312.4,1035.3,0
TXN-00020960,2025-01-20,Oncology Support,ONC-02,East,Distributor,Retail Chains,7,50.9,356.3,0.1744,62.13,294.17,0
TXN-00012193,2025-01-20,Cardiology,CAR-02,Central,Retail,Independent Pharmacies,10,79.3,793.01,0.2266,179.69,613.32,0
TXN-00002709,2025-01-20,Allergy,ALL-03,West,Distributor,Tier-2 Clinics,43,49.15,2113.55,0.2785,588.63,1524.92,1
TXN-00003122,2025-01-20,Lipid Management,LIP-03,Central,Online,Tier-1 Hospitals,3,99.22,297.67,0.1199,35.68,261.99,0
TXN-00011713,2025-01-20,Lipid Management,LIP-04,East,Hospital,Retail Chains,5,104.2,520.99,0.1579,82.26,438.73,0
TXN-00004439,2025-01-20,Cough Cold,COU-08,South,Online,Tier-2 Clinics,3,90.4,271.19,0.0797,21.6,249.59,0
TXN-00016194,2025-01-20,Lipid Management,LIP-05,East,Retail,Tier-2 Clinics,1,108.77,108.77,0.1161,12.62,96.14,0
TXN-00004942,2025-01-20,Nephrology,NEP-03,Central,Retail,Public Health,18,116.61,2099.01,0.0487,102.19,1996.82,0
TXN-00022653,2025-01-20,Rheumatology,RHE-01,West,Government,Tier-2 Clinics,32,60.92,1949.59,0.2655,517.71,1431.88,0
TXN-00007166,2025-01-20,Antibiotics,ANT-06,North,Online,Tier-1 Hospitals,14,53.48,748.67,0.0668,49.98,698.7,0
TXN-00008259,2025-01-20,Endocrinology,END-06,South,Government,Independent Pharmacies,24,27.94,670.49,0.3357,225.06,445.43,0
TXN-00013153,2025-01-20,Fertility,FER-08,Central,Government,Retail Chains,57,65.08,3709.58,0.1471,545.69,3163.89,0
TXN-00006152,2025-01-20,Wound Care,WOU-01,Central,Online,Independent Pharmacies,17,92.01,1564.19,0.2405,376.15,1188.05,0
TXN-00024246,2025-01-20,Nephrology,NEP-06,East,Retail,Independent Pharmacies,14,138.44,1938.14,0.38,736.49,1201.65,0
TXN-00006336,2025-01-21,Anti-inflammatory,ANT-04,East,Distributor,Tier-1 Hospitals,38,46.2,1755.7,0.0877,153.9,1601.8,0
TXN-00014753,2025-01-21,Hepatology,HEP-04,South,Retail,Tier-1 Hospitals,40,206.02,8240.82,0.0722,594.84,7645.98,0
TXN-00013824,2025-01-21,Hypertension,HYP-08,West,Retail,Tier-2 Clinics,43,66.59,2863.47,0.1584,453.51,2409.96,0
TXN-00020078,2025-01-21,Oncology Support,ONC-06,South,Retail,Tier-2 Clinics,11,43.9,482.9,0.0586,28.28,454.62,0
TXN-00011147,2025-01-21,Hepatology,HEP-07,West,Hospital,Public Health,54,192.3,10384.0,0.2784,2891.41,7492.59,1
TXN-00009709,2025-01-21,Anticoagulants,ANT-08,South,Retail,Independent Pharmacies,3,29.6,88.8,0.1988,17.65,71.15,0
TXN-00002995,2025-01-21,Allergy,ALL-04,East,Retail,Independent Pharmacies,20,63.37,1267.48,0.1095,138.79,1128.69,0
TXN-00015545,2025-01-21,Emergency Care,EME-07,South,Distributor,Retail Chains,8,41.27,330.16,0.1397,46.13,284.03,0
TXN-00016373,2025-01-21,Nephrology,NEP-06,South,Distributor,Public Health,32,135.91,4349.08,0.2062,896.91,3452.17,0
TXN-00018551,2025-01-21,Anti-malarial,ANT-04,Central,Distributor,Tier-1 Hospitals,38,41.14,1563.19,0.1581,247.08,1316.11,0
TXN-00012476,2025-01-21,ENT,ENT-04,East,Hospital,Tier-2 Clinics,51,62.38,3181.59,0.2029,645.65,2535.94,0
TXN-00010675,2025-01-21,Respiratory,RES-01,South,Hospital,Tier-2 Clinics,20,37.09,741.77,0.2052,152.25,589.52,0
TXN-00013357,2025-01-21,Pediatrics,PED-07,East,Retail,Public Health,25,66.91,1672.63,0.0816,136.51,1536.12,0
TXN-00019928,2025-01-21,Oncology Support,ONC-04,North,Retail,Retail Chains,8,39.93,319.42,0.2201,70.3,249.12,0
TXN-00021849,2025-01-21,Antibiotics,ANT-05,North,Retail,Independent Pharmacies,23,52.24,1201.47,0.1198,143.97,1057.5,0
TXN-00007633,2025-01-21,Anti-inflammatory,ANT-02,North,Hospital,Independent Pharmacies,32,59.61,1907.5,0.2151,410.38,1497.12,1
